age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
53,4,176557,10,14,1,5,5,0,1,0,0,50,0,0
55,5,71630,3,9,1,8,3,0,1,0,1617,40,0,0
17,0,159849,2,7,2,12,1,0,1,0,0,30,0,0
36,0,183425,1,10,1,6,3,0,0,0,0,40,0,0
36,1,125933,4,15,2,5,3,0,0,0,0,55,0,1
40,4,180123,3,9,5,9,1,4,0,0,0,40,0,0
36,0,592930,3,9,0,10,2,4,0,0,0,50,0,1
28,0,183802,3,9,0,10,2,0,0,0,0,55,0,0
39,0,77005,10,14,0,5,2,0,0,99999,0,40,0,1
49,0,80914,14,3,2,7,3,0,0,0,0,45,0,0
63,2,165667,3,9,0,4,2,0,0,0,0,40,0,0
61,0,123991,1,10,0,6,2,0,0,0,0,20,0,0
48,2,181307,3,9,0,1,2,0,0,0,0,60,0,1
55,0,124137,3,9,5,7,3,0,0,0,0,40,17,0
18,8,137363,1,10,2,14,1,0,1,0,0,4,0,0
20,0,291979,3,9,0,3,4,0,0,0,0,20,0,0
49,0,91251,3,9,0,2,2,1,0,0,0,40,11,0
27,3,148153,3,9,0,6,2,1,0,0,0,40,0,0
37,0,131463,12,6,1,2,5,0,1,0,0,33,0,0
32,5,127651,3,9,0,12,2,0,0,0,0,40,0,0
33,2,239018,13,16,0,5,2,0,0,0,0,60,0,0
47,0,276087,6,11,0,2,2,0,0,0,0,26,0,0
34,0,386877,3,9,0,7,2,4,0,0,0,40,0,0
61,0,210464,3,9,1,8,4,4,1,0,0,35,0,0
25,0,632834,3,9,2,1,1,4,0,0,0,40,0,0
26,0,245465,5,12,2,3,1,0,0,0,0,30,0,0
18,0,198087,3,9,2,3,1,0,1,0,0,30,0,0
35,0,27408,3,9,0,3,2,0,0,0,0,50,0,0
36,0,242713,3,9,1,8,5,4,1,0,0,40,41,0
56,0,314727,3,9,0,1,2,0,0,0,0,35,0,1
40,5,269733,6,11,2,1,3,0,0,0,0,40,0,0
24,0,177287,9,8,2,2,1,0,1,0,0,38,0,0
66,0,167711,3,9,4,3,3,0,1,0,0,40,0,1
42,0,112181,3,9,0,7,0,0,1,0,0,40,0,0
28,0,339002,3,9,2,10,1,0,0,0,0,20,0,0
39,5,24721,1,10,1,8,5,0,1,0,0,35,0,0
65,1,37092,6,11,0,9,2,0,0,0,0,25,0,0
20,0,216563,1,10,2,2,1,0,1,0,0,20,0,0
52,0,204447,3,9,0,7,2,0,0,4386,0,40,0,1
24,8,151153,1,10,2,14,3,1,0,99999,0,50,10,1
39,0,187089,1,10,1,3,3,0,1,0,0,40,0,0
18,0,423052,3,9,2,7,3,0,1,0,0,30,0,0
49,0,169180,8,4,0,7,0,0,1,0,0,40,39,0
21,0,104981,1,10,2,5,1,0,0,0,0,48,0,0
35,8,120074,3,9,0,14,2,0,0,0,0,30,0,0
38,0,269323,3,9,0,8,2,0,0,0,0,40,0,1
55,0,141549,3,9,0,1,2,0,0,0,0,40,0,0
27,0,214858,12,6,0,1,4,0,0,0,0,55,0,0
34,0,173524,3,9,3,8,5,0,1,0,0,40,0,0
54,4,365049,1,10,2,5,3,0,1,0,0,40,20,0
38,0,60355,3,9,2,8,5,0,1,0,0,40,0,0
32,0,86808,3,9,1,8,4,0,1,0,0,40,0,0
33,5,174171,1,10,3,0,3,0,0,0,0,12,0,0
32,3,504951,5,12,0,12,2,0,0,0,0,50,0,0
34,0,294064,10,14,0,4,2,0,0,0,0,50,23,0
46,0,120131,0,13,0,2,2,0,0,0,0,30,0,1
48,0,199058,10,14,0,4,2,0,0,0,0,40,0,1
23,0,152328,1,10,2,4,1,0,0,0,0,40,0,0
48,3,88564,8,4,5,6,5,0,0,0,0,40,0,0
67,0,95113,3,9,0,4,2,0,0,0,0,37,0,1
36,0,247558,4,15,0,5,2,0,0,5178,0,60,41,1
25,0,178421,0,13,2,2,3,0,1,0,0,20,0,0
43,0,484861,1,10,0,1,2,0,0,4064,0,38,0,0
27,4,225291,5,12,2,5,3,0,1,0,0,40,0,0
56,0,205735,11,2,3,7,5,0,0,0,0,40,0,0
54,1,58898,1,10,0,1,2,0,0,0,1579,48,0,0
39,0,355468,3,9,0,3,2,0,0,0,1887,46,0,1
60,1,184362,3,9,0,3,0,0,1,0,0,25,0,0
27,0,347513,1,10,2,8,3,0,1,0,0,40,0,0
21,0,138768,1,10,2,3,1,0,0,0,0,40,0,0
24,0,29810,1,10,2,5,1,0,1,0,0,40,0,0
31,0,126501,1,10,0,1,2,0,0,0,0,40,0,0
22,0,60783,12,6,2,1,1,0,0,0,0,15,0,0
26,0,179772,0,13,2,4,3,0,1,0,0,45,0,0
45,2,281911,3,9,0,1,2,0,0,0,0,48,0,0
33,0,70447,3,9,2,10,4,1,0,0,0,40,0,0
55,8,449576,14,3,0,14,2,0,0,0,0,48,20,0
29,0,327964,7,5,1,7,5,4,1,0,0,40,0,0
72,0,496538,3,9,4,8,3,0,1,6360,0,40,0,0
35,1,153066,3,9,0,1,2,0,0,0,0,60,0,1
53,5,77651,3,9,0,1,2,0,0,0,0,40,0,0
40,0,119493,1,10,2,4,1,0,1,0,0,40,0,0
20,0,256240,3,9,2,2,1,0,0,0,0,30,0,0
69,0,177374,3,9,4,8,5,0,1,1848,0,12,0,0
41,4,37848,3,9,2,2,5,0,1,0,0,25,0,0
45,0,129336,10,14,0,8,2,0,0,0,0,45,0,1
27,0,183511,3,9,0,6,2,0,0,0,0,40,0,0
46,2,120131,4,15,0,5,2,0,0,99999,0,60,0,1
55,0,190508,1,10,0,10,2,4,0,0,0,35,0,0
31,0,363130,1,10,0,4,2,4,0,0,0,40,0,1
45,0,240356,1,10,1,3,3,0,1,0,0,55,0,0
64,0,133166,3,9,0,4,2,0,0,0,0,5,0,0
38,0,32916,1,10,0,4,2,0,0,0,0,45,0,0
17,0,117477,12,6,2,2,1,0,0,0,0,40,0,0
33,0,34748,3,9,0,8,0,0,1,0,1887,20,0,1
22,0,459463,9,8,5,2,5,4,1,0,0,50,0,0
23,0,95989,1,10,2,2,1,0,1,0,0,30,0,0
25,0,118088,3,9,2,1,5,0,0,0,0,40,0,0
33,0,150570,0,13,0,5,2,0,0,3103,0,43,0,1
31,8,505438,3,9,0,14,2,0,0,0,0,30,20,0
37,0,179731,3,9,2,2,5,0,1,0,0,35,0,0
53,0,122109,3,9,3,8,5,0,1,0,1876,38,0,0
28,4,163942,1,10,2,12,1,0,0,0,0,40,0,0
33,0,106670,0,13,0,5,0,0,1,0,0,40,0,1
41,0,123403,3,9,0,8,2,0,0,0,0,40,0,0
61,2,119986,0,13,0,3,2,0,0,0,0,50,0,0
25,0,66622,1,10,2,2,1,0,1,0,0,25,0,0
20,8,40060,1,10,2,14,1,0,0,0,0,56,0,0
35,0,260578,3,9,1,4,5,0,1,0,0,40,0,1
64,4,96076,6,11,0,4,2,0,0,0,0,40,0,1
28,0,70604,3,9,0,6,2,0,0,0,0,38,0,0
39,1,230329,1,10,2,5,3,0,0,0,1564,12,0,1
53,0,49715,3,9,1,10,5,0,0,0,0,40,0,0
28,0,116531,3,9,2,8,3,0,1,0,0,40,0,0
38,3,214542,1,10,1,6,5,4,1,0,0,40,0,0
25,4,335005,0,13,2,5,3,0,0,0,0,35,16,0
19,0,258633,1,10,2,2,3,0,1,0,0,30,0,0
20,0,203240,5,12,2,8,3,0,1,0,0,30,0,0
27,0,104457,0,13,2,7,3,1,0,0,0,40,41,0
55,4,99131,3,9,0,5,4,0,1,0,2246,40,0,1
52,5,125796,10,14,0,5,0,4,1,0,1848,40,0,1
21,8,479482,1,10,2,14,1,0,1,0,0,40,0,0
30,0,167790,3,9,2,8,1,0,1,0,0,40,0,0
47,0,133758,3,9,1,4,3,0,1,0,1974,40,0,0
22,0,106843,12,6,2,1,4,0,0,0,0,30,0,0
24,0,117959,3,9,0,6,2,0,0,4386,0,40,0,1
26,0,174921,0,13,2,3,3,0,1,0,0,40,0,0
27,0,134152,3,9,0,7,2,0,0,0,0,45,0,0
57,0,99364,7,5,0,7,2,0,0,0,0,40,3,0
18,4,155905,10,14,2,5,1,0,1,0,0,60,0,0
30,0,467108,0,13,2,5,3,0,0,0,0,45,0,0
34,1,304622,0,13,1,5,5,0,1,0,0,50,0,0
40,0,198692,1,10,0,8,2,0,0,5178,0,60,0,1
60,0,178050,3,9,1,2,5,4,1,0,0,38,0,0
25,0,162687,9,8,0,1,2,0,0,0,0,40,0,1
39,0,113151,0,13,0,3,2,0,0,0,0,55,0,0
48,0,158924,3,9,0,8,0,0,1,0,0,40,0,1
27,1,141795,1,10,0,4,2,0,0,0,0,30,0,0
33,1,33404,3,9,1,1,3,0,0,0,0,65,0,1
65,2,178771,3,9,0,4,2,0,0,0,0,40,0,0
52,0,168553,3,9,0,1,2,0,0,0,1977,40,0,1
27,0,110648,0,13,2,0,1,0,0,0,0,40,0,0
32,0,151053,1,10,2,1,5,0,0,0,0,40,0,0
45,1,142871,1,10,3,3,5,0,0,0,0,50,0,0
18,8,343161,2,7,2,14,1,0,0,0,0,16,0,0
27,0,183523,0,13,2,4,3,0,0,0,0,45,0,0
57,1,222216,1,10,0,4,0,0,1,0,0,60,0,0
44,0,121874,1,10,1,3,5,0,0,0,0,55,0,1
30,0,467108,10,14,0,5,2,0,0,0,0,44,0,1
26,0,34393,1,10,1,8,3,0,1,0,0,40,0,0
28,3,42003,1,10,0,8,2,0,0,0,0,40,0,1
61,0,180418,3,9,0,10,2,0,0,0,0,40,0,1
49,1,199590,3,9,0,1,2,0,0,0,0,50,20,0
33,0,144949,10,14,0,5,2,0,0,15024,0,40,0,1
50,0,155594,5,12,0,7,2,0,0,0,0,50,0,1
53,1,162576,8,4,0,0,2,0,0,0,0,99,0,0
33,0,232475,3,9,0,1,2,0,0,0,0,40,0,1
22,0,269474,1,10,2,8,1,0,0,0,0,10,0,0
45,4,140644,0,13,1,12,3,0,0,0,0,40,0,1
26,8,39640,1,10,2,14,3,0,0,0,0,60,0,0
50,8,346014,8,4,3,14,1,0,1,0,0,20,0,0
47,1,159726,3,9,0,1,2,0,0,0,0,40,0,1
52,3,290856,0,13,0,5,2,0,0,0,0,40,0,1
57,0,217886,3,9,4,8,3,0,1,0,0,36,0,0
21,8,199915,1,10,2,14,1,0,1,0,0,35,0,0
58,0,106546,3,9,1,8,5,0,1,2174,0,40,0,0
50,4,220640,10,14,1,5,3,2,1,0,0,50,0,1
33,3,88913,1,10,2,8,1,1,1,0,0,40,0,0
34,1,288486,2,7,0,1,2,0,0,0,0,40,0,0
20,0,227411,1,10,2,2,1,0,1,0,0,20,0,0
37,4,99935,10,14,0,12,2,0,0,7688,0,50,0,1
57,0,201112,5,12,1,8,3,4,1,0,0,40,0,0
57,1,123778,3,9,0,3,2,0,0,0,0,48,0,0
21,0,204596,5,12,2,8,1,0,1,0,0,8,0,0
40,0,190290,1,10,1,3,3,0,0,0,0,40,0,0
23,0,196674,1,10,3,1,3,0,0,0,0,40,0,0
54,0,108435,3,9,0,8,2,0,0,0,0,20,0,0
38,0,186359,1,10,0,4,2,0,0,0,0,40,0,1
32,0,137076,1,10,0,4,2,0,0,15024,0,60,0,1
22,5,262819,1,10,2,8,3,0,1,0,0,40,0,0
27,0,171655,3,9,2,8,3,0,1,0,0,42,0,0
42,0,183319,14,3,0,2,2,0,0,0,0,40,36,0
36,0,127306,3,9,2,8,3,0,1,0,0,47,0,0
22,0,68678,3,9,0,3,2,4,0,0,0,40,0,0
40,5,140108,7,5,3,7,3,4,0,0,0,40,0,0
26,0,263444,3,9,0,7,2,0,0,0,0,45,0,0
46,5,265554,3,9,2,10,3,4,0,0,0,40,0,0
28,0,410216,2,7,0,1,3,0,0,0,0,60,0,1
46,5,20534,0,13,2,4,3,0,0,0,0,45,0,0
55,0,188917,3,9,1,6,3,0,1,0,0,40,0,0
76,0,98695,1,10,1,8,3,0,1,0,0,20,0,0
27,0,411950,0,13,2,5,3,0,0,0,0,60,0,0
50,0,237819,3,9,0,10,2,0,0,0,0,40,0,1
75,0,187424,3,9,0,1,2,0,0,0,0,20,0,0
42,3,198316,10,14,0,4,2,0,0,0,0,40,0,1
36,4,139703,10,14,2,5,3,4,1,0,0,40,0,0
51,0,152596,3,9,0,12,2,0,0,0,0,40,0,0
43,0,194726,4,15,0,5,2,0,0,15024,0,55,0,1
44,0,82601,0,13,0,10,2,0,0,0,0,40,0,0
20,8,229843,1,10,2,14,3,4,1,0,0,20,0,0
60,0,122276,14,3,0,1,2,0,0,0,0,45,16,0
47,5,188386,0,13,0,5,2,0,0,0,0,45,0,1
73,0,92298,2,7,0,7,2,0,0,0,0,15,0,0
27,0,390657,3,9,0,6,2,4,0,0,0,40,0,0
50,0,89041,3,9,0,1,2,0,0,15024,0,50,0,1
35,0,314897,8,4,0,1,2,0,0,0,0,40,3,0
31,0,166343,3,9,2,7,1,4,0,0,0,50,41,0
45,0,88781,0,13,0,1,2,0,0,0,0,40,5,1
57,0,41762,3,9,0,1,2,1,0,0,0,40,10,1
34,0,849857,3,9,0,1,2,0,0,0,0,40,32,0
19,0,307496,1,10,2,2,1,0,1,0,0,16,0,0
25,0,324372,3,9,2,6,1,4,0,0,0,40,0,0
39,0,99270,0,13,0,5,0,0,1,0,0,50,5,1
28,0,160731,3,9,0,1,2,0,0,0,0,40,17,1
48,5,148306,10,14,1,5,5,0,1,0,0,40,0,0
38,0,259019,3,9,0,1,2,0,0,0,0,44,0,0
53,0,224894,14,3,0,11,0,4,1,0,0,10,28,0
19,0,258470,3,9,2,6,3,0,0,0,0,40,0,0
41,0,197919,3,9,0,8,0,0,1,0,0,60,0,0
23,0,213719,5,12,2,3,1,4,1,0,0,36,0,0
32,0,226535,3,9,2,1,3,0,0,0,0,40,0,0
35,0,146042,1,10,1,7,3,2,0,0,0,40,0,0
21,0,180339,6,11,2,9,3,0,1,0,1602,30,0,0
24,0,99970,0,13,2,0,1,0,0,0,0,40,0,0
34,0,300687,3,9,0,1,2,4,0,0,0,40,0,0
29,4,219906,0,13,0,5,0,0,1,0,0,25,0,1
24,0,122234,1,10,2,8,3,4,1,0,0,20,41,0
55,0,158641,3,9,4,8,3,0,1,0,0,40,0,0
28,0,239539,3,9,5,7,1,1,0,0,0,40,15,0
46,4,102308,3,9,2,1,1,0,0,0,0,40,0,0
38,0,186934,3,9,0,7,2,0,0,0,0,40,0,0
29,0,234447,1,10,1,8,3,4,1,0,0,40,0,0
35,0,125933,0,13,0,1,2,0,0,0,0,50,0,1
29,0,142760,3,9,2,6,3,4,0,0,0,40,0,0
41,5,309056,13,16,0,5,2,0,0,0,0,50,0,1
40,1,48859,3,9,0,1,2,0,0,0,0,32,0,0
30,0,110594,3,9,1,8,1,0,1,0,0,40,0,0
72,0,426562,2,7,1,2,3,4,1,0,0,35,0,0
17,0,169037,2,7,2,6,1,0,0,0,0,40,0,0
46,2,123075,3,9,0,12,2,0,0,0,0,70,0,0
38,0,195744,0,13,2,2,3,0,0,0,0,48,0,0
36,0,81896,0,13,2,5,3,0,1,0,0,45,0,0
24,1,172047,5,12,2,1,1,0,0,0,0,40,0,0
28,0,253814,3,9,1,2,5,0,1,0,0,35,0,0
28,0,66473,3,9,0,7,2,0,0,0,0,40,0,0
60,8,56248,3,9,0,14,2,0,0,0,1485,70,0,1
42,4,271521,1,10,0,12,2,3,0,0,0,40,0,1
48,0,265295,0,13,0,4,2,0,0,0,0,40,0,1
37,1,174308,3,9,0,1,2,0,0,0,0,40,0,0
32,0,196342,13,16,2,5,3,0,0,0,0,40,0,1
55,0,223594,1,10,0,1,2,4,0,7688,0,40,3,1
30,0,149787,1,10,0,6,2,0,0,0,0,40,0,0
68,0,124686,8,4,4,7,3,0,1,0,0,10,0,0
45,0,50163,3,9,1,2,3,0,1,0,0,30,0,0
26,0,175789,3,9,1,6,1,0,1,0,0,40,0,0
22,0,218215,1,10,2,4,1,0,1,0,0,40,0,0
22,0,166371,1,10,2,1,1,0,0,0,0,40,0,0
36,0,169469,1,10,0,4,2,0,0,7298,0,40,0,1
52,0,145081,8,4,2,7,3,4,1,0,0,40,0,0
68,0,214521,4,15,4,5,5,0,1,0,0,16,0,0
26,4,287233,0,13,0,5,0,4,1,0,0,40,0,1
52,0,201310,0,13,1,4,3,0,0,0,0,40,41,0
46,1,197836,3,9,0,9,2,0,0,0,1672,50,0,0
53,0,158294,10,14,0,5,2,0,0,7298,0,40,0,1
17,0,127366,2,7,2,3,1,0,1,0,0,8,0,0
29,0,203697,0,13,0,5,1,0,0,0,0,75,0,0
41,0,168730,1,10,0,3,2,0,0,0,0,50,0,1
45,0,165232,1,10,1,0,3,4,1,0,0,40,37,0
57,0,175942,1,10,1,4,3,0,1,0,0,50,0,1
30,3,356689,0,13,0,8,2,0,0,0,0,30,8,0
46,0,132912,3,9,0,3,2,0,0,0,0,45,0,1
45,0,187226,5,12,0,6,2,0,0,0,0,40,0,0
59,8,254765,1,10,0,14,2,0,0,0,0,40,0,1
40,0,202565,5,12,0,3,2,0,0,0,0,52,0,0
38,5,103925,3,9,1,2,5,0,1,2036,0,20,0,0
22,0,112164,1,10,2,4,1,0,1,0,0,40,41,0
59,1,70623,8,4,0,3,2,0,0,0,0,85,0,0
36,0,102729,1,10,2,1,3,0,0,0,0,40,0,0
40,0,558944,8,4,2,9,1,0,0,0,0,40,0,0
18,0,256967,12,6,2,3,4,4,1,0,0,40,0,0
62,8,144583,3,9,0,14,2,0,0,0,0,40,0,0
63,0,102412,3,9,1,3,3,0,1,0,0,40,0,0
29,0,159788,10,14,2,5,3,0,1,0,0,80,0,0
27,0,55743,0,13,0,4,0,4,1,0,0,45,0,1
47,5,148171,13,16,1,5,5,0,0,0,0,50,23,1
20,4,271354,3,9,2,8,1,0,0,0,0,40,0,0
48,0,98524,5,12,0,1,2,0,0,0,0,45,0,0
29,0,272913,3,9,0,8,2,0,0,0,0,30,20,0
22,0,324445,3,9,2,0,3,0,1,0,0,40,0,0
42,0,155469,5,12,4,0,5,0,1,0,0,24,0,0
36,0,102945,6,11,1,1,3,0,0,0,0,40,0,0
60,0,291904,12,6,1,2,3,4,1,0,0,40,0,0
41,3,186601,3,9,3,4,3,4,1,0,0,40,0,0
43,0,172401,3,9,0,3,2,0,0,0,0,40,0,1
33,0,193285,0,13,0,5,2,0,0,0,0,38,0,1
34,0,176244,8,4,0,2,0,0,1,0,0,40,0,0
32,0,117779,3,9,2,10,1,0,1,0,0,35,0,0
22,8,34616,1,10,2,14,1,0,1,0,0,20,0,0
52,0,169182,7,5,4,2,3,0,1,0,0,25,3,0
27,0,180758,5,12,2,3,3,0,0,0,0,40,0,0
60,4,141637,10,14,0,5,2,0,0,0,0,40,0,1
41,1,169023,0,13,0,8,0,0,1,7688,0,40,0,1
34,1,101266,0,13,2,3,3,0,0,0,0,62,0,0
30,0,164190,3,9,0,4,2,0,0,0,0,40,0,1
35,0,142282,1,10,3,2,5,0,1,0,0,25,0,0
39,3,103984,0,13,1,4,5,4,1,0,0,40,0,0
64,0,187601,1,10,4,8,3,0,1,0,0,40,0,0
17,1,36218,2,7,2,9,1,0,0,0,0,20,0,0
29,5,106334,10,14,2,4,3,0,0,0,0,40,41,0
37,4,249392,6,11,0,12,2,0,0,0,0,40,0,1
43,1,110355,3,9,0,10,2,0,0,0,0,45,0,0
30,1,117944,3,9,0,5,2,0,0,0,0,25,0,0
17,0,163836,12,6,2,3,1,0,1,0,0,12,0,0
29,0,145592,3,9,2,1,3,0,0,0,0,40,31,0
24,0,108495,1,10,2,8,1,0,0,0,0,40,7,0
27,1,212041,0,13,2,3,3,0,0,0,0,50,0,0
69,2,182451,0,13,3,4,3,0,0,0,0,40,0,0
30,0,124020,3,9,5,8,3,0,0,0,0,40,0,0
29,0,199116,3,9,0,7,2,0,0,0,0,40,3,0
17,8,144114,12,6,2,14,1,0,0,0,0,40,0,0
61,0,107438,8,4,0,10,2,4,0,0,1651,40,0,0
70,0,405362,8,4,4,2,5,4,1,0,0,38,0,0
32,0,175856,0,13,0,0,2,0,0,0,1902,40,0,1
21,8,262241,3,9,2,14,4,0,0,0,0,40,0,0
27,1,420054,3,9,2,1,5,0,0,9562,0,50,0,1
27,0,86681,0,13,2,2,3,0,1,0,0,40,0,0
19,0,187161,1,10,2,3,1,0,1,0,0,25,0,0
44,5,691903,10,14,0,5,2,4,0,0,0,60,0,1
36,0,219483,1,10,2,8,3,0,1,0,0,40,0,0
45,0,199058,10,14,0,4,2,0,0,7298,0,50,0,1
29,0,192010,0,13,2,5,3,0,1,0,0,60,17,0
34,3,419691,0,13,0,12,2,0,0,7298,0,54,0,1
28,4,356089,0,13,2,5,4,0,0,0,0,50,0,0
34,0,684015,14,3,2,6,1,0,0,0,0,40,36,0
18,0,36882,3,9,2,8,1,0,1,0,0,20,0,0
39,0,203180,1,10,1,9,5,0,1,0,0,45,0,0
34,0,183811,1,10,2,6,3,0,0,0,0,40,0,0
35,4,103966,10,14,1,8,5,0,1,0,0,41,0,0
24,0,304602,3,9,2,6,1,0,0,0,0,40,0,0
41,0,57233,0,13,0,3,2,0,0,0,0,70,0,0
50,5,289207,13,16,0,5,2,0,0,0,1902,45,0,1
68,0,224019,1,10,1,4,3,0,0,0,0,30,0,0
35,0,267966,2,7,2,7,3,0,0,0,0,50,0,0
47,0,214800,6,11,0,6,2,0,0,0,0,40,0,0
43,4,241528,10,14,1,5,5,0,1,0,0,40,0,0
35,0,197365,3,9,0,9,2,0,0,0,0,40,0,0
34,0,296724,1,10,2,4,3,0,1,0,0,17,0,0
26,0,136226,3,9,2,1,1,0,0,0,0,40,0,0
50,0,40623,1,10,1,3,3,0,1,0,0,40,0,0
22,0,264874,3,9,2,1,1,0,1,0,0,40,0,0
20,0,112847,3,9,2,9,1,1,0,0,0,40,0,0
18,8,236090,3,9,2,14,1,0,1,0,0,40,0,0
52,1,89028,3,9,0,1,2,1,0,0,0,40,0,0
71,5,210673,3,9,0,12,2,0,0,0,0,28,0,0
55,0,60193,3,9,1,8,3,0,1,0,0,40,0,0
17,0,216137,2,7,2,3,1,0,1,0,0,8,0,0
36,0,139743,1,10,4,5,1,0,1,0,0,40,0,0
25,8,32276,0,13,0,14,2,0,0,0,0,40,0,0
39,4,423605,9,8,0,10,2,0,0,0,1848,40,32,1
27,0,298871,0,13,2,2,3,1,0,0,0,40,15,0
42,0,318255,3,9,1,8,5,0,1,0,0,40,0,0
22,0,347867,3,9,5,3,3,0,0,0,1719,40,0,0
57,0,279636,6,11,2,1,3,0,0,0,0,40,0,1
34,0,405386,1,10,2,1,3,4,0,0,0,28,0,0
31,0,297188,10,14,2,5,3,0,1,0,0,60,0,0
24,0,182342,0,13,2,3,1,0,0,0,0,40,0,0
41,1,229148,3,9,2,2,3,4,0,0,0,60,18,0
30,0,189620,1,10,1,5,3,0,1,6849,0,40,2,0
17,0,413557,2,7,2,8,1,0,1,0,0,32,0,0
26,2,246025,3,9,3,3,5,0,1,0,0,20,14,0
32,0,390997,11,2,2,9,3,3,0,0,0,50,20,0
55,0,102058,12,6,0,4,2,0,0,0,0,45,0,0
19,0,247298,9,8,5,2,1,3,1,0,0,20,0,0
28,0,140108,10,14,1,5,3,0,1,0,0,50,0,0
55,8,216941,3,9,0,14,0,0,1,2885,0,40,0,0
49,0,81654,4,15,0,5,2,0,0,0,0,60,0,1
23,0,177526,0,13,2,4,3,0,0,0,0,40,0,0
43,0,64631,3,9,0,1,2,0,0,0,0,40,0,0
40,0,110028,1,10,0,1,2,0,0,0,0,40,0,0
41,0,203761,0,13,0,5,2,0,0,0,0,40,0,1
23,0,163870,1,10,2,1,1,0,0,0,0,40,0,0
59,3,117299,3,9,0,1,2,0,0,0,1887,40,0,1
20,0,50648,3,9,2,6,1,0,0,0,0,35,0,0
21,0,166517,3,9,2,1,1,0,0,0,0,40,0,0
28,8,173800,0,13,5,14,3,1,1,0,0,10,27,0
44,2,181762,1,10,0,4,2,0,0,0,0,50,0,0
31,1,340880,0,13,0,3,2,0,0,0,0,48,0,0
50,1,114758,0,13,2,1,3,0,0,4416,0,45,0,0
54,0,138847,3,9,0,7,2,0,0,0,0,45,0,1
28,0,215014,3,9,0,10,2,0,0,0,0,50,0,0
34,0,183778,3,9,1,10,3,0,0,0,0,40,0,0
46,0,273629,10,14,0,4,2,0,0,0,0,40,0,1
28,2,113870,0,13,0,4,2,0,0,0,0,60,0,1
23,0,213955,3,9,2,8,1,4,0,0,2001,40,0,0
29,0,114982,0,13,0,0,2,0,0,0,0,40,0,1
35,0,205338,3,9,0,1,2,0,0,0,0,40,0,0
41,1,57924,1,10,0,9,2,0,0,7688,0,50,0,1
90,8,225063,1,10,2,14,1,1,0,0,0,10,10,0
35,1,202027,10,14,0,4,2,0,0,7688,0,55,0,1
20,0,281356,3,9,0,6,2,3,0,0,0,40,0,0
42,0,30824,10,14,1,5,3,0,1,2354,0,16,0,0
56,0,98809,8,4,0,7,0,0,1,5013,0,45,0,0
31,0,38223,0,13,2,3,1,0,0,0,0,45,0,0
23,0,172232,3,9,2,0,1,0,0,0,0,50,0,0
60,0,140544,3,9,2,6,3,0,0,0,0,40,0,0
28,0,221366,1,10,2,1,1,0,0,0,0,40,0,0
32,0,180799,1,10,0,10,2,0,0,0,0,60,0,1
36,0,111499,10,14,2,4,3,0,1,14084,0,40,0,1
44,1,155930,0,13,0,4,2,0,0,0,0,60,0,0
34,0,201122,1,10,0,1,2,0,0,0,0,48,0,1
27,0,101709,3,9,2,3,1,1,0,0,0,40,0,0
49,0,140121,3,9,1,4,5,0,0,0,0,50,0,0
48,0,172709,3,9,1,2,5,4,1,0,0,40,0,0
47,0,120131,3,9,0,1,2,0,0,0,0,50,0,1
34,0,117444,0,13,0,4,2,0,0,0,0,65,0,1
27,0,256764,5,12,2,3,3,0,0,0,0,40,0,0
31,4,176185,0,13,0,7,2,0,0,4064,0,40,41,0
24,0,223811,1,10,0,1,2,0,0,0,0,40,0,0
24,0,201603,3,9,1,6,3,0,0,0,0,30,0,0
25,0,138765,1,10,0,7,2,0,0,0,0,40,0,0
36,0,133974,6,11,1,3,5,0,1,0,0,40,0,0
38,3,137953,3,9,0,8,2,0,0,0,0,45,0,0
57,0,103403,14,3,0,10,2,0,0,0,0,40,0,0
24,0,461678,1,10,0,9,2,0,0,0,0,50,0,1
41,5,70884,3,9,0,0,2,0,0,0,0,40,0,0
56,5,466498,6,11,0,1,2,4,0,0,0,60,0,1
19,0,148644,3,9,2,8,1,0,1,0,0,40,0,0
44,0,190739,3,9,2,2,4,4,0,0,0,32,0,0
34,0,299507,6,11,2,1,3,0,1,0,0,40,0,0
25,0,211424,0,13,2,4,1,0,0,0,0,40,0,0
27,5,106721,3,9,0,0,2,0,0,0,0,40,0,0
22,0,192017,3,9,2,5,3,0,0,0,0,40,0,0
59,0,530099,1,10,0,1,2,0,0,0,1887,55,0,1
34,0,119153,2,7,0,10,2,0,0,0,0,50,0,0
30,0,202450,3,9,0,10,2,0,0,0,0,65,0,1
21,0,50341,1,10,2,8,3,0,1,0,0,38,0,0
24,0,140001,1,10,2,6,4,0,0,0,0,40,16,0
19,8,220517,1,10,2,14,1,0,1,0,0,15,0,0
82,8,52921,1,10,4,14,3,2,0,0,0,3,0,0
35,0,31964,0,13,0,3,2,0,0,0,0,50,0,1
32,0,148207,6,11,0,1,2,0,0,0,0,40,0,0
45,0,151627,1,10,1,8,5,0,1,0,0,45,0,0
30,0,402539,3,9,2,8,5,0,1,0,0,40,0,0
28,1,188278,0,13,0,1,2,0,0,0,0,55,0,0
28,1,96219,0,13,0,3,0,0,1,0,0,5,0,0
29,0,340534,3,9,2,8,3,0,1,0,0,44,0,0
60,0,160339,1,10,0,1,2,0,0,0,0,40,29,0
