age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
8618,33,0,226624,3,9,0,7,2,0,0,0,0,40,0,0
8619,48,0,365516,3,9,1,2,3,0,1,0,0,35,0,0
8620,27,0,153288,1,10,0,10,2,0,0,0,0,40,0,0
8621,33,0,235124,1,10,0,8,2,0,0,0,0,40,41,0
8622,28,2,160731,3,9,2,1,3,0,0,0,0,40,0,0
8623,17,0,230999,2,7,2,2,1,0,1,0,0,16,0,0
8624,38,0,453663,3,9,0,1,2,0,0,0,0,44,0,0
8625,28,0,250967,3,9,0,1,2,0,0,2105,0,40,0,0
8626,22,8,96844,1,10,2,14,3,0,1,0,1602,20,0,0
8627,41,3,149102,3,9,2,6,3,0,0,0,1980,40,0,0
8628,42,0,226452,7,5,2,7,4,0,1,0,0,40,20,0
8629,36,0,34378,8,4,2,7,5,0,0,0,0,60,0,0
8630,37,4,177277,10,14,0,5,2,0,0,0,0,40,0,1
8631,38,4,316470,0,13,0,5,2,0,0,0,0,40,0,1
8632,55,4,293104,1,10,0,5,2,0,0,0,0,40,0,0
8633,55,0,380357,0,13,0,3,2,0,0,0,0,60,41,1
8634,36,0,101318,1,10,5,5,3,1,1,0,0,40,11,1
8635,32,8,339099,1,10,2,14,5,4,1,0,0,40,0,0
8636,52,0,131662,0,13,1,8,5,0,1,0,0,45,0,0
8637,20,0,163333,3,9,2,6,1,0,1,0,0,20,0,0
8638,43,0,71738,1,10,0,1,2,0,0,0,0,40,0,1
8639,35,0,141276,3,9,2,7,5,4,1,0,0,40,0,0
8640,61,0,242552,14,3,0,7,0,0,1,0,0,37,14,0
8641,30,0,246439,5,12,0,5,2,0,0,0,0,60,0,0
8642,38,3,81232,0,13,0,5,2,0,0,0,0,40,0,1
8643,31,0,157568,1,10,2,8,3,0,0,0,0,40,0,0
8644,21,0,117476,1,10,2,8,1,0,0,0,0,40,0,0
8645,28,5,198201,3,9,0,12,2,4,0,0,0,40,0,0
8646,57,0,167483,6,11,1,4,5,0,1,0,0,50,0,0
8647,19,2,150384,3,9,2,4,1,0,0,0,0,40,0,0
8648,18,8,96244,1,10,2,14,1,0,0,0,0,45,0,0
8649,34,0,33678,0,13,0,3,2,0,0,4508,0,35,0,0
8650,42,0,180985,6,11,0,1,2,0,0,0,0,52,0,0
8651,36,0,101192,3,9,0,1,2,0,0,0,0,40,0,1
8652,33,0,207561,0,13,2,8,3,4,0,0,0,40,0,0
8653,32,0,105749,4,15,0,5,2,0,0,0,0,40,0,1
8654,41,2,443508,13,16,0,4,2,0,0,99999,0,60,0,1
8655,23,0,249087,0,13,2,0,1,0,1,0,0,40,0,0
8656,31,4,279231,6,11,1,10,3,0,0,0,0,40,0,0
8657,38,0,180477,12,6,2,2,3,0,0,0,0,40,0,0
8658,51,0,144522,3,9,0,1,2,0,0,0,0,40,36,0
8659,36,4,248263,3,9,2,5,3,0,1,0,0,40,0,0
8660,38,8,498411,1,10,0,14,0,0,1,0,0,40,0,0
8661,57,0,102442,1,10,1,8,5,0,1,0,0,40,0,0
8662,20,0,262877,3,9,2,1,3,0,1,0,0,55,0,0
8663,66,1,325537,0,13,0,3,2,0,0,0,0,40,0,1
8664,22,0,161638,3,9,2,7,4,0,1,0,0,40,29,0
8665,46,1,24367,12,6,0,9,2,0,0,0,0,99,0,1
8666,38,0,108140,10,14,0,5,2,0,0,7298,0,50,0,1
8667,63,8,205110,12,6,4,14,3,4,0,0,0,40,0,0
8668,43,2,504423,10,14,0,4,2,1,0,0,0,60,8,1
8669,37,0,264700,3,9,0,0,0,4,1,0,0,35,0,0
8670,22,0,335067,0,13,2,4,3,0,0,0,0,20,0,0
8671,58,0,153551,3,9,1,3,5,0,1,0,0,23,0,0
8672,43,0,186077,3,9,4,10,5,4,0,0,0,40,0,0
8673,55,4,85001,10,14,5,5,3,0,1,0,0,38,0,0
8674,45,1,216999,3,9,0,4,2,0,0,0,0,40,0,0
8675,48,0,107231,0,13,0,4,2,0,0,0,0,55,0,1
8676,36,1,52870,0,13,0,4,2,0,0,4386,0,50,0,1
8677,73,1,228899,8,4,2,8,3,0,1,0,0,99,0,0
8678,29,4,90956,3,9,0,12,2,0,0,0,0,40,0,0
8679,36,0,186934,3,9,0,4,2,0,0,0,0,50,0,1
8680,57,2,37394,0,13,0,5,2,0,0,0,0,50,0,1
8681,25,8,30840,1,10,1,14,5,0,1,0,0,40,5,0
8682,32,0,185177,6,11,3,0,1,0,0,0,1590,40,0,0
8683,34,0,312055,0,13,2,4,3,0,0,0,0,40,0,1
8684,20,0,176262,5,12,2,8,1,0,1,0,0,20,0,0
8685,51,2,161482,3,9,0,3,0,0,1,0,0,40,0,0
8686,51,0,373448,1,10,0,4,2,0,0,0,2002,40,0,0
8687,45,1,277630,1,10,1,4,3,4,0,0,0,48,0,0
8688,68,1,150904,3,9,4,1,3,0,1,0,0,35,0,0
8689,73,0,187334,1,10,0,12,2,0,0,0,0,40,0,0
8690,18,0,328937,8,4,2,2,1,4,0,0,0,20,0,0
8691,35,4,132879,3,9,0,10,2,0,0,0,0,40,0,0
8692,58,0,49159,3,9,0,8,0,0,1,0,0,40,0,1
8693,38,0,133299,3,9,2,9,1,0,0,0,0,55,0,0
8694,62,8,268315,1,10,1,14,3,0,1,0,0,40,0,0
8695,31,0,176430,3,9,0,1,2,0,0,0,0,40,0,0
8696,18,0,211344,3,9,2,7,1,0,0,0,0,40,0,0
8697,35,0,162302,1,10,2,0,1,0,1,0,0,32,0,0
8698,51,0,229225,10,14,1,2,3,4,1,0,0,18,0,1
8699,49,1,77404,1,10,0,3,2,0,0,0,0,44,41,1
8700,51,4,202044,0,13,2,5,3,0,1,0,0,55,0,0
8701,28,0,94128,3,9,2,7,3,0,0,0,0,40,0,0
8702,21,8,189888,5,12,2,14,3,0,0,0,0,48,0,0
8703,32,0,94041,0,13,2,4,3,0,0,0,0,40,0,1
8704,50,5,322840,6,11,0,12,2,0,0,0,0,40,17,1
8705,47,3,746660,0,13,0,4,2,4,0,0,1887,40,0,1
8706,54,0,84587,3,9,0,0,2,1,0,0,0,38,15,0
8707,41,0,33126,6,11,2,2,3,0,0,0,0,45,0,0
8708,29,0,247445,3,9,3,1,3,0,0,0,0,40,0,0
8709,52,1,210377,12,6,0,4,0,4,1,0,0,40,0,0
8710,19,8,239862,1,10,2,14,4,0,0,0,0,40,0,0
8711,33,0,327112,10,14,0,4,2,0,0,0,0,60,0,1
8712,37,1,188563,3,9,0,10,2,0,0,0,0,55,0,0
8713,62,8,189098,1,10,0,14,2,0,0,0,0,15,0,0
8714,27,0,26326,6,11,1,2,5,2,1,0,0,40,0,0
8715,46,0,145636,3,9,0,4,2,0,0,3103,0,50,0,1
8716,45,5,255456,10,14,0,5,2,1,0,0,0,50,7,1
8717,35,0,196373,3,9,0,9,2,0,0,0,1672,40,0,0
8718,32,0,167476,3,9,0,1,2,0,0,0,0,45,0,0
8719,32,5,59083,3,9,0,4,2,0,0,0,0,60,0,1
8720,36,1,186934,1,10,0,3,2,0,0,0,0,55,0,0
8721,62,8,188650,8,4,0,14,2,0,0,0,0,10,0,0
8722,33,3,373043,3,9,2,10,3,4,0,0,0,34,5,0
8723,51,0,250423,1,10,5,10,5,0,0,0,0,40,0,0
8724,29,0,334032,1,10,2,1,3,0,0,0,0,40,0,0
8725,29,5,89487,3,9,0,1,2,0,0,0,0,40,0,0
8726,52,0,230205,1,10,2,8,3,4,1,0,2001,32,0,0
8727,33,0,212980,3,9,1,8,5,4,1,0,0,40,0,0
8728,32,0,351770,1,10,1,9,5,0,1,0,0,40,0,0
8729,35,5,167482,3,9,2,12,1,0,0,0,1980,40,0,0
8730,23,0,42251,0,13,2,5,3,0,1,0,0,40,0,0
8731,56,1,52822,1,10,0,1,2,0,0,0,0,70,0,0
8732,41,0,229472,3,9,2,2,3,0,1,0,0,40,0,0
8733,33,0,93034,6,11,0,1,2,1,0,0,0,40,25,0
8734,35,0,415167,0,13,0,4,2,0,0,0,0,60,0,1
8735,76,1,161182,1,10,4,3,3,0,0,0,0,20,0,0
8736,38,0,166549,3,9,0,7,2,0,0,0,0,50,0,0
8737,42,0,36296,3,9,1,10,3,0,0,0,0,40,0,0
8738,45,0,272442,10,14,0,5,2,0,0,0,0,50,0,1
8739,22,0,366139,1,10,0,0,0,0,1,0,0,40,0,0
8740,30,2,127651,0,13,0,4,2,0,0,15024,0,65,0,1
8741,59,0,158077,1,10,1,8,5,0,1,0,0,40,0,0
8742,33,0,154950,0,13,0,5,2,0,0,0,0,50,0,0
8743,30,4,197886,5,12,2,6,3,0,0,0,0,40,0,0
8744,43,0,211518,3,9,1,8,1,0,1,0,0,40,0,0
8745,26,0,214303,3,9,2,2,5,0,1,0,0,20,0,0
8746,34,0,154120,10,14,0,4,2,0,0,15024,0,60,0,1
8747,53,0,186303,3,9,2,3,3,0,0,0,0,40,0,0
8748,26,0,488459,1,10,2,4,3,0,1,0,0,40,0,0
8749,66,0,423883,3,9,0,1,2,0,0,0,0,40,0,0
8750,34,0,117963,7,5,0,10,2,0,0,0,0,45,0,0
8751,57,1,38430,8,4,4,9,5,0,0,0,0,40,0,0
8752,30,0,176969,3,9,1,7,3,0,0,0,0,40,0,0
8753,18,8,116839,1,10,2,14,3,0,1,0,0,20,0,0
8754,23,0,212407,0,13,2,6,1,0,0,0,0,25,0,0
8755,35,4,110075,10,14,0,5,0,0,1,15024,0,50,0,1
8756,40,0,183096,0,13,2,3,1,0,1,0,0,40,0,0
8757,45,3,126754,10,14,0,5,2,0,0,0,0,45,0,1
8758,28,0,216178,3,9,0,7,2,0,0,0,0,40,0,0
8759,35,0,188391,0,13,0,4,2,0,0,0,0,55,0,1
8760,17,8,27251,2,7,4,14,1,0,0,0,0,40,0,0
8761,51,0,40230,3,9,0,4,0,0,1,0,0,60,0,0
8762,47,0,100009,1,10,1,4,3,0,0,0,0,30,0,0
8763,27,8,222442,1,10,1,14,1,0,0,0,0,25,36,0
8764,24,4,403471,1,10,2,8,1,4,1,0,0,48,0,0
8765,52,0,161482,1,10,1,8,3,0,1,0,0,40,0,0
8766,20,0,83141,3,9,2,7,1,0,0,4416,0,53,0,0
8767,68,2,31661,3,9,0,9,2,0,0,0,0,65,0,0
8768,35,0,101073,1,10,0,10,2,0,0,0,0,45,0,1
8769,53,4,99682,10,14,1,5,3,0,1,2174,0,40,0,0
8770,23,0,215395,1,10,2,1,3,0,0,0,0,40,0,0
8771,35,0,343476,2,7,1,1,5,0,0,0,0,40,0,0
8772,21,0,178363,1,10,2,8,1,4,1,0,0,20,0,0
8773,52,0,95872,10,14,2,5,3,0,1,0,0,55,41,0
8774,49,0,90907,1,10,0,8,2,1,0,0,0,40,6,1
8775,42,0,165309,3,9,2,6,3,0,0,0,0,50,0,0
8776,35,0,208358,0,13,0,4,2,0,0,0,0,37,0,1
8777,42,0,171069,0,13,0,1,2,4,0,15024,0,40,0,1
8778,46,0,53540,1,10,1,5,3,4,1,0,0,40,0,1
8779,48,0,29433,1,10,1,3,5,0,1,0,0,55,0,0
8780,48,1,175622,6,11,0,1,2,0,0,0,0,40,0,1
8781,52,0,231865,3,9,0,8,2,0,0,0,0,46,0,0
8782,51,0,266336,0,13,0,12,2,0,0,0,1902,50,0,1
8783,44,1,190290,1,10,5,4,3,0,0,0,0,80,23,0
8784,74,1,45319,9,8,0,2,2,0,0,1409,0,20,4,0
8785,17,7,131593,2,7,2,14,1,4,1,0,0,20,0,0
8786,24,4,177913,3,9,2,8,3,0,0,0,0,40,0,0
8787,51,0,457357,3,9,0,1,2,0,0,0,0,45,0,0
8788,43,2,253811,4,15,0,5,2,0,0,0,2415,55,0,1
8789,48,0,501671,3,9,1,7,3,4,0,0,0,48,0,0
8790,35,5,227128,3,9,1,1,1,0,0,0,0,40,0,0
8791,40,3,39137,10,14,2,5,3,0,0,0,0,40,0,0
8792,52,1,121038,3,9,4,2,5,4,1,0,0,43,0,0
8793,53,5,119570,0,13,0,4,2,0,0,0,0,45,0,1
8794,29,8,99297,3,9,0,14,3,1,1,0,0,40,1,0
8795,28,1,169460,6,11,0,9,2,0,0,0,0,80,0,0
8796,33,0,261639,1,10,0,8,2,4,0,4064,0,40,0,0
8797,21,0,214542,1,10,2,6,1,0,0,0,0,22,0,0
8798,31,0,141410,1,10,2,10,3,4,0,0,0,40,0,0
8799,39,0,370549,1,10,0,3,0,0,1,0,0,30,0,1
8800,44,1,234767,10,14,0,5,2,0,0,0,0,30,0,1
8801,40,0,104196,0,13,0,4,2,0,0,0,0,60,0,1
8802,22,5,52262,0,13,0,5,2,0,0,0,0,20,2,0
8803,22,8,285775,0,13,2,14,1,0,0,0,0,40,0,0
8804,60,0,235336,1,10,4,4,3,0,1,0,0,70,0,0
8805,49,0,165539,1,10,2,11,3,4,1,0,0,90,18,0
8806,41,0,362815,1,10,3,4,3,0,0,0,0,50,0,0
8807,24,5,292816,6,11,2,8,1,0,1,0,0,40,0,0
8808,26,0,66692,1,10,1,8,3,0,1,0,0,40,0,0
8809,55,0,120910,3,9,3,8,3,0,1,0,0,40,0,0
8810,36,2,116133,3,9,2,4,1,0,0,0,0,41,0,0
8811,49,5,247043,1,10,0,12,2,0,0,0,0,40,0,0
8812,23,0,215616,3,9,2,2,3,0,1,0,0,20,0,0
8813,23,0,131415,3,9,0,2,0,0,1,0,0,35,0,0
8814,64,1,169604,3,9,0,1,2,0,0,0,0,30,0,1
8815,50,0,230858,10,14,0,3,2,0,0,0,0,50,0,1
8816,23,0,73968,1,10,0,1,2,0,0,0,0,50,0,0
8817,28,0,339897,0,13,0,4,2,0,0,0,0,40,0,1
8818,31,0,258406,3,9,0,7,2,0,0,0,0,50,20,0
8819,30,0,180574,1,10,2,8,4,0,1,0,0,40,0,0
8820,44,0,88808,9,8,0,10,2,0,0,0,0,40,0,0
8821,24,0,179627,3,9,2,7,1,0,0,0,0,40,0,0
8822,19,0,149823,1,10,2,2,1,0,0,0,0,20,0,0
8823,20,0,60639,1,10,2,2,3,0,1,0,0,40,0,0
8824,30,0,46492,0,13,0,0,2,0,0,0,1902,40,0,1
8825,36,0,48520,1,10,1,2,5,0,1,0,0,40,0,0
8826,28,0,306538,9,8,2,5,5,0,1,0,0,40,0,0
8827,58,0,204678,0,13,0,0,0,0,1,0,0,40,0,1
8828,48,0,218676,3,9,0,3,2,0,0,0,0,40,0,0
8829,35,4,95455,0,13,2,5,3,0,1,0,0,55,0,0
8830,53,1,335655,3,9,1,3,3,0,0,0,0,30,0,0
8831,55,0,194436,7,5,0,7,0,0,1,0,0,40,0,0
8832,24,0,152724,3,9,2,7,5,4,0,0,0,40,0,0
8833,28,0,242482,3,9,2,6,1,0,0,0,0,40,0,0
8834,31,4,162041,10,14,2,5,3,0,1,0,0,45,0,0
8835,23,0,291854,1,10,2,5,1,0,1,0,0,40,0,0
8836,22,8,48343,1,10,2,14,4,4,1,0,0,40,0,0
8837,77,8,153113,4,15,0,14,2,0,0,1455,0,25,0,0
8838,38,0,80680,12,6,1,3,3,0,1,0,0,40,0,0
8839,20,8,211601,6,11,2,14,1,4,1,0,0,15,0,0
8840,31,2,264554,3,9,0,10,2,0,0,0,1977,40,0,1
8841,29,0,319998,7,5,0,1,2,0,0,0,0,40,0,0
8842,20,0,194228,1,10,0,3,2,0,0,0,0,40,0,0
8843,62,1,236247,3,9,0,2,2,0,0,0,0,20,0,0
8844,28,1,123983,10,14,1,3,3,1,0,0,0,54,10,0
8845,49,0,166215,7,5,0,1,2,0,0,0,0,40,0,0
8846,34,0,178623,0,13,0,5,0,4,1,0,0,35,0,0
8847,51,1,174102,0,13,0,3,2,0,0,0,0,8,0,0
8848,32,0,292217,3,9,0,1,2,0,0,2829,0,40,41,0
8849,44,0,198452,3,9,0,1,2,0,0,0,0,40,0,0
8850,40,0,96497,0,13,0,4,2,0,0,0,0,50,0,1
8851,62,8,194660,3,9,0,14,2,0,0,0,0,40,0,1
8852,37,0,216924,3,9,1,9,1,0,0,0,0,60,0,0
8853,26,0,206721,0,13,2,3,1,0,0,0,0,50,0,0
8854,37,5,49105,3,9,1,8,5,0,1,0,0,25,0,0
8855,62,3,164021,10,14,0,4,2,0,0,0,0,40,0,1
8856,46,0,91608,4,15,0,1,2,0,0,0,0,40,0,0
8857,51,1,323963,3,9,0,10,2,0,0,0,0,60,0,1
8858,42,0,70037,10,14,2,5,3,0,0,0,0,50,0,0
8859,61,0,289950,0,13,0,5,2,0,0,0,0,44,0,1
8860,65,0,213149,3,9,0,0,2,0,0,0,0,40,0,0
8861,44,3,320451,0,13,0,5,2,1,0,15024,0,40,15,1
8862,22,0,351952,1,10,2,8,1,0,1,0,0,38,0,0
8863,50,0,146015,3,9,0,1,2,0,0,0,0,40,0,0
8864,19,0,281704,1,10,2,9,4,0,0,0,0,8,0,0
8865,44,3,786418,3,9,0,10,2,4,0,0,0,60,0,0
8866,29,0,214689,0,13,2,4,3,0,0,0,0,40,0,0
8867,48,0,193188,6,11,0,1,2,0,0,0,0,40,0,1
8868,55,2,142020,3,9,0,4,2,0,0,0,0,80,0,0
8869,78,8,317311,3,9,4,14,3,0,0,0,0,40,0,0
8870,43,0,213416,1,10,0,7,2,0,0,0,0,40,20,0
8871,47,3,326048,3,9,0,1,2,0,0,0,0,40,0,0
8872,22,0,191265,1,10,2,3,3,0,0,0,0,30,0,0
8873,47,0,348986,3,9,0,2,4,1,1,0,0,28,27,0
8874,24,0,126613,0,13,2,3,3,0,1,0,0,50,0,0
8875,26,8,40032,0,13,2,14,3,0,1,0,0,40,0,0
8876,38,0,150057,10,14,0,1,2,0,0,0,0,50,17,0
8877,39,0,113725,10,14,1,4,3,0,1,8614,0,40,0,1
8878,24,0,140500,12,6,2,3,5,0,1,0,0,40,0,0
8879,31,0,113364,3,9,0,10,2,0,0,0,0,40,0,1
8880,65,0,176219,3,9,5,2,3,1,0,0,0,40,10,0
8881,19,0,146189,3,9,2,3,4,2,1,0,0,78,0,0
8882,45,0,83993,5,12,1,4,5,0,1,0,0,56,0,1
8883,33,0,194336,3,9,0,4,2,0,0,5178,0,50,0,1
8884,61,5,349434,0,13,1,4,5,4,1,0,0,40,0,0
8885,55,0,142020,3,9,0,4,2,0,0,0,0,45,0,0
8886,27,0,48894,5,12,2,5,3,0,1,0,0,42,0,0
8887,29,0,226295,3,9,2,6,3,0,0,0,0,36,0,0
8888,40,0,77313,0,13,2,4,3,0,1,0,0,60,0,1
8889,36,0,305935,3,9,1,2,5,4,0,0,0,40,0,0
8890,23,0,287988,0,13,2,4,3,0,0,0,0,30,0,0
8891,49,4,49275,3,9,2,1,3,0,0,0,0,50,0,0
8892,39,0,102865,3,9,0,1,2,0,0,0,0,40,0,0
8893,47,0,209146,10,14,1,3,3,0,0,27828,0,40,0,1
8894,40,0,173001,1,10,0,0,1,0,1,0,1902,40,0,1
8895,40,0,277256,0,13,1,4,3,0,0,0,2559,55,0,1
8896,46,0,20534,10,14,0,2,2,0,0,0,0,20,0,0
8897,35,0,60227,3,9,0,1,2,0,0,0,0,40,0,0
8898,19,5,176936,3,9,2,8,1,0,1,0,0,30,0,0
8899,42,0,49255,10,14,0,5,2,0,0,4386,0,40,0,1
8900,64,8,232787,0,13,0,14,2,0,0,0,0,40,0,0
8901,49,0,235095,2,7,0,10,2,0,0,0,0,40,0,0
8902,44,0,190531,0,13,1,5,5,4,1,0,0,35,0,0
8903,64,6,209291,3,9,0,6,2,0,0,0,0,60,0,1
8904,23,0,109053,3,9,2,6,4,0,0,0,0,60,0,0
8905,22,0,183594,3,9,2,1,1,0,0,0,0,40,0,0
8906,22,0,361608,3,9,2,8,3,0,1,0,0,40,0,0
8907,43,0,257028,5,12,0,2,2,4,0,0,0,40,28,0
8908,34,0,66561,0,13,0,8,2,0,0,0,0,37,0,0
8909,21,0,176486,1,10,2,4,5,0,1,0,0,30,0,0
8910,21,0,565313,3,9,2,2,1,4,0,0,0,40,0,0
8911,34,4,198953,1,10,1,12,5,4,1,0,0,40,0,0
8912,68,5,99106,10,14,1,5,3,0,1,0,0,20,0,0
8913,45,0,213140,10,14,0,5,2,0,0,0,1977,52,0,1
8914,33,0,66384,3,9,0,6,2,0,0,0,0,38,0,0
8915,41,0,483201,0,13,0,3,2,0,0,0,0,40,0,1
8916,19,8,466458,1,10,2,14,1,0,1,0,0,45,0,0
8917,30,0,90446,8,4,0,9,2,0,0,0,0,40,20,0
8918,69,1,165017,4,15,0,5,2,0,0,0,0,40,0,1
8919,25,0,120596,0,13,2,5,3,0,0,0,0,44,0,0
8920,36,0,345310,1,10,1,2,5,0,1,0,0,30,0,0
8921,20,8,94746,1,10,2,14,1,0,0,0,0,40,21,0
8922,38,4,338611,1,10,2,8,1,0,1,0,0,40,0,0
8923,40,2,275366,3,9,0,3,2,0,0,0,0,50,0,1
8924,59,0,188872,3,9,0,0,2,0,0,0,0,40,0,1
8925,36,0,359397,2,7,0,6,2,3,0,0,0,40,0,0
8926,33,0,158800,0,13,0,5,2,0,0,0,0,40,0,1
8927,31,0,31510,5,12,0,1,2,0,0,0,0,40,0,0
8928,51,0,358740,2,7,1,3,5,0,1,0,0,35,0,0
8929,31,0,257148,0,13,4,5,1,0,0,0,0,35,0,0
8930,48,0,174525,11,2,0,8,2,0,0,0,0,52,24,0
8931,52,0,161599,3,9,0,8,4,0,1,0,0,40,0,0
8932,41,0,193494,3,9,0,1,2,0,0,0,0,44,0,0
8933,40,4,231832,10,14,2,5,3,0,1,0,0,40,0,0
8934,53,4,146834,3,9,0,2,2,0,0,0,0,45,0,0
8935,24,0,63927,1,10,2,0,1,0,0,0,0,40,0,0
8936,38,0,278403,0,13,0,8,2,0,0,0,0,48,0,0
8937,53,0,241141,1,10,1,8,5,0,1,0,0,40,41,0
8938,70,4,127463,3,9,0,3,2,0,0,0,0,40,0,0
8939,58,0,175017,2,7,0,8,2,0,0,0,1672,40,0,0
8940,54,0,56741,3,9,0,8,0,0,1,0,0,40,0,0
8941,44,0,107683,6,11,0,1,0,0,1,4386,0,40,0,1
8942,42,0,270324,3,9,0,1,2,4,0,0,0,40,18,0
8943,47,5,304512,10,14,1,4,3,0,0,0,0,50,0,1
8944,34,0,167049,0,13,0,11,0,0,1,0,0,20,0,1
8945,39,2,88973,1,10,0,4,2,0,0,0,0,84,0,1
8946,52,0,210736,3,9,0,0,2,0,0,0,0,40,0,1
8947,21,5,73514,3,9,2,2,1,1,1,0,0,40,0,0
8948,57,1,75785,3,9,0,7,2,0,0,0,0,70,0,0
8949,71,1,137723,3,9,0,7,2,0,0,1455,0,3,0,0
8950,28,0,220043,0,13,0,3,2,0,0,0,0,40,0,1
8951,21,5,132247,1,10,2,5,1,0,1,0,0,35,0,0
8952,38,0,65390,9,8,1,1,3,0,0,0,0,40,0,0
8953,21,8,177144,1,10,2,14,1,1,0,0,0,22,7,0
8954,47,4,358668,0,13,1,5,3,0,0,0,0,48,0,0
8955,85,0,188328,10,14,4,5,3,0,1,0,0,5,0,0
8956,53,0,350510,14,3,0,10,2,0,0,0,0,40,0,0
8957,54,3,72257,3,9,0,7,2,0,0,7688,0,40,0,1
8958,53,0,183668,3,9,0,1,2,0,0,3464,0,34,0,0
8959,46,0,168262,0,13,0,8,2,0,0,0,0,40,0,1
8960,46,0,153536,1,10,0,4,2,0,0,3103,0,40,0,1
8961,36,0,189703,3,9,0,6,2,0,0,0,0,60,0,1
8962,73,4,147703,3,9,4,2,3,0,1,0,0,15,0,0
8963,23,0,173670,0,13,0,4,0,0,1,0,0,45,0,0
8964,42,0,231832,1,10,0,7,0,0,1,0,0,45,0,1
8965,39,0,33223,3,9,0,8,2,0,0,0,0,40,0,1
8966,34,0,130021,3,9,0,10,2,0,0,0,0,48,0,0
8967,57,1,50990,1,10,1,10,3,0,0,0,0,40,0,0
8968,49,1,308241,3,9,0,3,0,0,1,0,0,60,0,0
8969,20,0,254025,1,10,2,6,1,0,0,0,0,40,0,0
8970,45,0,377622,1,10,0,3,2,0,0,0,0,40,0,0
8971,64,0,217802,3,9,4,1,3,0,1,0,0,40,0,0
8972,19,0,39477,3,9,2,6,1,0,0,0,0,40,0,0
8973,19,0,138946,8,4,2,1,1,0,0,0,0,40,0,0
8974,17,0,35603,9,8,2,3,1,0,1,0,0,20,0,0
8975,67,0,142624,3,9,0,2,2,0,0,0,0,40,41,0
8976,22,0,92609,3,9,2,1,5,0,0,0,0,50,0,0
8977,41,1,111232,1,10,0,4,2,0,0,0,0,50,0,0
8978,22,0,203518,0,13,2,3,3,0,1,0,0,45,0,0
8979,38,4,233571,0,13,2,5,3,0,1,0,0,40,0,0
8980,40,1,45093,10,14,0,5,2,0,0,0,0,50,0,0
8981,23,0,175431,3,9,2,7,3,0,0,2174,0,40,0,0
8982,90,0,225063,3,9,0,1,2,1,0,0,0,40,10,0
8983,18,0,391495,1,10,2,3,1,0,1,0,0,25,0,0
8984,31,0,162312,0,13,2,5,3,1,0,0,0,35,15,0
8985,34,1,151733,6,11,0,4,2,0,0,0,0,55,0,0
8986,44,0,172026,3,9,0,3,2,4,0,0,0,40,0,1
8987,17,0,323164,12,6,2,1,1,3,1,0,0,35,36,0
8988,67,8,129824,8,4,4,14,3,0,1,0,0,6,0,0
8989,21,0,203715,3,9,2,10,1,0,0,0,0,40,0,0
8990,57,0,156040,14,3,3,1,3,4,0,0,0,40,0,0
8991,26,0,186168,0,13,2,4,1,0,1,0,0,40,0,0
8992,33,0,154227,1,10,0,7,2,0,0,0,0,40,0,1
8993,43,0,141327,3,9,1,7,3,0,1,0,0,40,0,0
8994,35,0,103925,10,14,2,5,3,0,1,0,0,35,0,0
8995,46,0,118633,3,9,1,5,3,0,1,0,0,80,0,0
8996,48,0,207540,0,13,2,1,3,0,0,99999,0,60,0,1
8997,52,1,106728,5,12,1,3,5,0,0,0,0,40,0,0
8998,28,0,192237,1,10,2,3,1,0,0,0,0,35,0,0
8999,35,0,132879,6,11,0,8,2,0,0,15024,0,40,16,1
9000,17,0,148345,2,7,2,12,1,0,1,0,0,40,0,0
9001,47,1,326292,0,13,0,9,2,0,0,0,0,60,0,1
9002,38,0,33975,0,13,0,0,2,0,0,0,0,45,0,0
9003,34,0,112115,0,13,2,5,3,0,0,0,0,40,0,1
9004,36,0,129357,1,10,1,8,5,0,1,0,0,40,0,0
9005,47,0,175958,1,10,3,2,3,0,0,0,0,21,0,0
9006,58,0,125317,13,16,0,5,2,0,0,0,0,60,0,1
9007,46,0,424934,12,6,4,2,3,0,1,0,0,40,21,0
9008,28,0,204648,3,9,3,2,5,4,1,0,0,20,0,0
9009,46,0,186256,1,10,0,3,2,0,0,0,1902,55,0,1
9010,35,4,126569,3,9,0,1,2,0,0,0,0,40,0,0
9011,27,0,89813,0,13,2,5,3,0,1,0,0,40,0,0
9012,41,0,149576,1,10,0,1,2,0,0,0,0,40,0,1
9013,22,0,220426,0,13,2,8,1,0,0,0,0,40,0,0
9014,20,0,72055,1,10,2,7,3,0,1,0,0,40,0,0
9015,32,0,94939,1,10,0,7,2,0,0,0,0,48,0,0
9016,29,3,104917,1,10,2,6,1,0,0,0,0,44,0,0
9017,23,0,314645,5,12,2,8,3,0,1,0,0,15,0,0
9018,81,1,108604,12,6,0,9,2,0,0,0,0,45,0,0
9019,17,0,153542,12,6,2,3,1,0,1,0,0,20,0,0
9020,40,0,226902,0,13,0,4,2,0,0,0,0,40,0,1
9021,19,0,450200,1,10,2,2,1,0,0,0,0,30,0,0
9022,50,1,279129,10,14,0,4,2,0,0,0,0,20,0,0
9023,42,0,242619,1,10,0,1,2,0,0,0,0,45,0,0
9024,18,2,357223,12,6,2,2,1,0,0,0,0,16,0,0
9025,38,0,206951,1,10,2,1,1,0,0,0,0,40,0,0
