age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
16934,42,1,140474,5,12,1,1,1,2,0,0,0,35,0,0
16935,25,0,69739,12,6,2,7,1,0,0,0,0,40,0,0
16936,43,0,293176,0,13,0,3,2,0,0,0,0,40,0,1
16937,23,0,217961,1,10,2,6,1,0,0,0,0,15,0,0
16938,40,4,163725,0,13,0,5,2,0,0,7688,0,40,0,1
16939,23,0,419394,1,10,2,3,1,4,0,0,0,9,0,0
16940,18,0,220836,2,7,2,2,3,0,1,0,0,20,0,0
16941,37,0,334291,0,13,2,4,3,0,0,0,0,50,0,0
16942,58,0,298601,7,5,0,7,2,4,0,3781,0,40,0,0
16943,36,0,200360,1,10,2,1,3,0,0,0,0,40,0,0
16944,36,0,203482,5,12,0,5,2,0,0,0,0,40,0,1
16945,25,0,99126,6,11,0,5,0,0,1,7688,0,40,0,1
16946,62,0,109190,0,13,0,4,2,0,0,15024,0,40,0,1
16947,34,0,34848,1,10,0,10,2,0,0,4064,0,40,0,0
16948,27,0,29732,0,13,2,5,3,0,1,4865,0,36,0,0
16949,23,0,87867,3,9,2,3,1,0,0,0,0,35,0,0
16950,55,0,123515,3,9,1,8,3,0,1,0,0,40,0,0
16951,42,0,175935,3,9,0,7,2,0,0,0,0,40,0,0
16952,22,0,229456,3,9,2,8,1,4,1,0,0,38,0,0
16953,44,0,184105,5,12,0,3,2,0,0,4386,0,40,0,1
16954,42,4,99554,1,10,0,10,2,0,0,0,0,40,0,0
16955,21,0,190227,3,9,2,8,5,0,0,0,0,40,0,0
16956,25,0,29020,5,12,1,8,3,4,1,0,0,45,0,0
16957,31,0,306459,11,2,3,6,5,0,0,0,0,35,14,0
16958,42,0,193995,1,10,1,1,3,0,0,0,0,38,0,0
16959,26,0,105059,7,5,0,1,2,0,0,0,0,20,0,0
16960,62,0,71751,1,10,0,4,2,0,0,0,1977,98,0,1
16961,28,0,176683,0,13,0,4,2,0,0,5178,0,50,0,1
16962,34,0,342709,10,14,0,4,2,0,0,0,0,40,0,0
16963,51,0,53838,0,13,0,6,2,0,0,0,0,40,0,0
16964,45,4,209482,10,14,0,5,0,0,1,0,0,45,0,1
16965,44,0,214242,1,10,0,10,2,0,0,0,0,50,0,1
16966,47,8,34458,8,4,0,14,2,0,0,0,0,10,0,0
16967,35,0,100375,1,10,5,9,1,0,0,0,0,40,0,0
16968,46,0,149949,8,4,0,10,2,0,0,0,0,40,0,0
16969,46,0,189762,5,12,2,0,3,0,0,0,0,56,0,0
16970,46,0,79874,0,13,0,4,2,0,0,0,0,53,0,1
16971,66,1,104576,0,13,0,4,2,0,0,0,0,8,0,1
16972,34,5,355700,3,9,3,8,5,0,1,0,0,20,0,0
16973,26,0,213625,5,12,0,3,2,0,0,0,0,40,0,0
16974,29,0,204984,3,9,0,1,2,0,0,0,0,40,0,1
16975,30,0,144593,3,9,2,2,3,4,0,0,0,40,41,0
16976,23,0,217169,0,13,2,8,1,0,1,0,0,40,0,0
16977,46,0,184883,7,5,0,7,0,0,1,0,0,40,0,0
16978,44,8,136419,12,6,0,14,2,0,0,0,0,40,0,0
16979,54,0,57758,10,14,0,3,2,0,0,0,0,68,0,1
16980,54,1,30908,8,4,0,9,2,0,0,0,0,60,0,0
16981,71,0,217971,7,5,4,3,5,0,1,0,0,13,0,0
16982,51,0,160703,9,8,0,1,2,0,0,0,0,45,0,0
16983,32,0,142675,3,9,2,1,3,0,0,0,0,40,0,0
16984,75,8,248833,3,9,6,14,0,0,1,2653,0,14,0,0
16985,57,0,171242,2,7,5,1,3,0,0,0,0,40,4,0
16986,34,0,376979,7,5,2,1,3,0,0,0,0,40,0,0
16987,40,0,175935,0,13,1,3,3,0,0,14084,0,40,0,1
16988,21,0,277530,3,9,2,4,1,0,1,0,0,40,0,0
16989,50,0,104501,10,14,0,5,2,0,0,0,0,40,0,1
16990,32,0,94041,6,11,2,1,3,0,0,0,0,44,22,0
16991,37,4,593246,0,13,0,5,0,0,1,0,0,50,0,1
16992,19,0,121074,8,4,0,1,2,0,0,0,0,99,0,0
16993,64,0,192596,3,9,4,8,3,0,1,0,0,30,0,0
16994,17,0,142457,2,7,2,2,1,4,0,0,0,20,0,0
16995,37,0,136028,6,11,0,2,2,0,0,0,0,40,0,0
16996,32,0,216145,1,10,2,1,3,0,0,4650,0,45,0,0
16997,20,0,157894,1,10,2,2,1,4,0,0,0,20,0,0
16998,39,1,164593,13,16,2,5,3,0,0,4787,0,40,0,1
16999,18,0,252993,9,8,2,6,1,0,0,0,0,40,29,0
17000,42,0,145711,10,14,0,5,2,0,0,0,1902,50,0,1
17001,43,0,358199,1,10,0,3,2,0,0,3103,0,40,0,1
17002,42,0,219591,0,13,0,8,2,0,0,0,0,55,0,1
17003,53,4,205005,0,13,0,5,0,0,1,0,0,60,0,1
17004,52,0,221936,3,9,0,3,2,0,0,0,0,40,0,0
17005,51,0,120914,12,6,2,9,1,0,0,0,0,40,0,0
17006,77,2,155761,1,10,0,3,2,0,0,0,0,8,0,0
17007,25,0,195914,1,10,2,3,1,4,1,3418,0,30,0,0
17008,38,4,236687,1,10,2,5,1,0,0,0,0,40,0,0
17009,20,0,318036,3,9,2,2,3,0,0,0,0,40,0,0
17010,23,0,53306,3,9,2,1,3,0,0,0,0,30,0,0
17011,27,0,174645,3,9,2,8,1,0,1,0,0,40,0,0
17012,19,0,321817,2,7,2,2,1,0,1,0,0,40,0,0
17013,41,0,206948,0,13,0,3,2,0,0,0,0,40,0,1
17014,47,3,402975,1,10,0,4,2,4,0,0,0,40,0,0
17015,72,8,289930,0,13,3,14,3,0,1,991,0,7,0,0
17016,42,0,367049,10,14,2,4,3,0,1,4650,0,40,0,0
17017,36,0,143486,0,13,0,3,2,0,0,0,0,40,0,1
17018,42,2,27187,10,14,0,9,2,0,0,0,0,60,0,1
17019,24,0,187717,0,13,2,8,1,0,1,0,0,40,0,0
17020,22,0,378104,3,9,2,6,1,0,0,0,0,40,0,0
17021,29,0,113870,11,2,0,2,2,0,0,0,0,40,41,0
17022,42,0,252518,4,15,0,4,2,0,0,15024,0,40,0,1
17023,24,0,326334,0,13,2,5,1,0,0,0,0,20,0,0
17024,41,0,279914,1,10,0,8,2,0,0,0,0,45,0,1
17025,29,0,320451,3,9,2,12,3,1,0,0,0,40,15,0
17026,36,0,207853,3,9,1,1,1,0,0,0,0,40,0,0
17027,78,2,237294,3,9,4,3,3,0,0,0,0,45,0,1
17028,43,0,112181,6,11,0,0,0,0,1,0,1902,32,0,1
17029,34,5,259705,1,10,3,4,1,0,1,0,0,40,0,0
17030,20,8,117789,1,10,2,14,1,0,1,0,0,40,0,0
17031,24,0,449432,9,8,0,1,2,0,0,0,0,40,0,0
17032,36,3,89083,6,11,0,0,2,0,0,0,0,40,0,0
17033,49,0,59612,1,10,0,3,2,0,0,0,0,44,0,0
17034,21,0,129980,7,5,2,10,1,0,0,0,0,40,0,0
17035,51,0,108233,5,12,3,2,3,4,1,0,0,40,0,0
17036,30,0,342709,3,9,0,0,2,0,0,0,0,40,0,0
17037,37,0,126675,3,9,2,1,3,0,0,0,0,40,0,0
17038,30,0,141118,6,11,2,8,3,0,1,0,0,40,0,0
17039,20,8,273701,1,10,2,14,4,4,0,34095,0,10,0,0
17040,46,0,173243,3,9,0,1,2,0,0,0,0,40,0,0
17041,24,4,161092,3,9,2,2,1,0,0,0,0,40,0,0
17042,32,0,209691,0,13,0,3,2,0,0,0,0,42,0,1
17043,36,0,89508,1,10,1,5,3,0,0,0,0,50,0,0
17044,30,0,399522,2,7,5,6,5,0,1,0,0,40,0,0
17045,60,5,136939,1,10,0,10,2,0,0,0,0,40,0,0
17046,56,4,264436,1,10,1,4,3,0,1,0,0,40,0,0
17047,57,0,199572,2,7,0,7,2,0,0,0,0,40,0,0
17048,61,3,28291,0,13,0,4,0,0,1,0,0,40,0,0
17049,50,0,215990,3,9,0,1,2,0,0,0,0,40,0,1
17050,56,1,179594,3,9,0,4,2,0,0,0,0,48,0,0
17051,61,2,139391,1,10,0,3,2,0,0,0,1902,35,0,1
17052,45,0,187370,10,14,1,4,5,0,0,7430,0,70,0,1
17053,31,0,473133,10,14,0,5,2,0,0,5178,0,40,0,1
17054,60,1,205246,3,9,2,4,3,4,0,0,2559,50,0,1
17055,26,0,182308,1,10,0,5,2,0,0,0,0,40,0,0
17056,56,1,51662,2,7,0,2,0,0,1,0,0,40,0,0
17057,45,0,289468,2,7,4,2,5,0,1,0,0,40,0,0
17058,28,0,201954,5,12,2,4,3,0,0,0,0,65,0,1
17059,45,1,26781,1,10,0,4,2,2,0,0,0,40,0,0
17060,58,0,100960,7,5,0,6,2,0,0,0,0,40,0,0
17061,38,0,203761,6,11,2,0,3,0,1,2354,0,40,0,0
17062,23,0,213811,0,13,2,4,1,0,1,0,0,40,0,0
17063,49,0,124672,3,9,0,1,2,0,0,0,0,40,0,1
17064,19,0,219300,1,10,2,3,1,0,1,0,0,25,0,0
17065,22,0,270436,3,9,2,2,1,0,0,0,0,40,0,0
17066,23,0,212619,3,9,0,7,2,0,0,0,0,50,0,0
17067,23,0,193586,3,9,0,8,0,0,1,3908,0,40,0,0
17068,40,0,84136,3,9,0,1,2,0,0,0,0,25,0,0
17069,55,3,264834,0,13,2,5,3,0,1,0,0,40,0,0
17070,34,5,98995,6,11,2,5,3,0,1,0,0,40,0,0
17071,21,0,278254,3,9,0,7,2,4,0,0,0,40,0,0
17072,28,0,167987,3,9,2,2,1,0,1,0,0,40,0,0
17073,43,3,72887,0,13,5,0,3,1,0,0,0,40,0,0
17074,17,0,176467,7,5,2,10,3,0,0,0,0,20,0,0
17075,51,1,85902,12,6,4,10,4,0,1,0,0,40,0,0
17076,37,0,223433,3,9,0,3,2,0,0,0,0,40,0,1
17077,54,2,108435,0,13,0,3,2,0,0,0,0,50,0,1
17078,24,0,172496,0,13,2,3,3,0,0,0,0,30,0,0
17079,35,0,241998,3,9,0,1,2,0,0,0,0,40,0,1
17080,48,0,245948,3,9,2,7,3,4,1,2174,0,40,0,0
17081,23,0,187513,6,11,2,7,1,0,0,0,0,40,0,0
17082,24,0,440138,3,9,2,11,3,0,1,0,0,45,2,0
17083,24,0,218215,6,11,2,8,1,0,1,0,0,20,0,0
17084,50,0,158948,8,4,0,1,2,0,0,3411,0,40,0,0
17085,34,0,94413,3,9,0,10,2,0,0,0,0,40,0,1
17086,45,0,183598,3,9,1,8,3,0,1,0,0,40,0,0
17087,36,0,192664,2,7,2,1,1,0,0,0,0,40,0,0
17088,33,0,392812,0,13,0,4,2,0,0,0,0,45,0,1
17089,21,0,155818,3,9,2,2,1,0,1,0,0,20,0,0
17090,32,0,195000,3,9,0,1,2,0,0,0,0,40,0,0
17091,22,0,308205,14,3,2,9,4,0,0,0,0,40,20,0
17092,53,0,104879,3,9,0,0,2,0,0,0,0,40,0,1
17093,36,0,152307,3,9,0,7,2,0,0,0,0,40,0,0
17094,22,0,145964,0,13,2,3,1,0,0,0,0,40,0,0
17095,47,0,97419,3,9,0,12,0,4,1,0,0,40,0,0
17096,25,8,12285,1,10,2,14,3,2,1,0,0,20,0,0
17097,30,0,263150,3,9,1,7,5,0,1,0,0,20,0,0
17098,49,8,189885,3,9,4,14,3,4,1,0,0,40,0,0
17099,23,0,151888,1,10,2,3,1,0,0,0,0,40,0,0
17100,40,0,254167,12,6,3,10,1,0,0,0,0,35,0,0
17101,45,4,331482,5,12,1,0,1,0,0,0,0,40,0,0
17102,61,4,177189,0,13,0,5,2,0,0,0,0,42,0,0
17103,35,0,186886,3,9,1,4,5,0,1,0,0,55,0,0
17104,20,0,33221,1,10,2,2,1,0,1,0,0,25,0,0
17105,27,0,188171,12,6,2,8,1,0,0,0,0,60,0,0
17106,23,0,209770,3,9,2,8,1,0,1,0,0,40,0,0
17107,25,0,164488,0,13,0,5,2,0,0,0,0,40,41,0
17108,65,4,180869,1,10,4,8,3,0,1,0,0,35,0,0
17109,25,0,190350,3,9,2,8,5,4,1,0,0,40,0,0
17110,49,0,137192,0,13,0,3,2,1,0,0,1977,50,10,1
17111,45,0,204057,0,13,1,8,5,0,1,0,0,40,5,0
17112,46,0,198774,10,14,1,4,5,0,1,0,323,45,0,0
17113,67,0,134906,3,9,4,3,3,0,1,0,0,32,0,0
17114,40,0,174515,3,9,4,7,5,0,1,0,0,40,0,0
17115,51,0,259363,1,10,0,4,2,0,0,0,0,60,0,1
17116,44,1,201742,0,13,0,4,2,0,0,0,2415,50,0,1
17117,35,0,209609,3,9,0,10,2,0,0,0,0,60,0,0
17118,28,0,185127,1,10,2,3,3,0,0,0,0,40,0,0
17119,44,0,462838,3,9,1,6,3,0,1,0,0,48,0,0
17120,37,0,176967,1,10,0,1,2,0,0,0,0,50,0,1
17121,54,0,284129,1,10,0,10,2,0,0,0,0,45,0,1
17122,33,3,37546,4,15,0,5,0,0,1,0,0,40,0,1
17123,46,0,116666,3,9,1,4,3,0,1,0,0,40,0,0
17124,45,0,120724,10,14,0,4,2,0,0,4386,0,40,0,0
17125,27,0,314240,5,12,2,4,3,0,0,3325,0,40,0,0
17126,49,0,423222,10,14,0,3,2,0,0,0,0,50,0,1
17127,51,0,201127,3,9,1,3,3,0,0,0,0,45,0,0
17128,27,0,202239,3,9,0,6,2,0,0,0,0,40,0,0
17129,36,0,209629,3,9,0,7,2,0,0,0,0,40,0,0
17130,59,0,165922,0,13,0,5,2,0,0,15024,0,40,0,1
17131,24,0,133520,1,10,2,3,1,0,1,0,0,15,0,0
17132,66,8,99888,6,11,4,14,3,0,1,0,0,40,0,0
17133,31,0,176410,3,9,2,2,1,0,1,0,0,38,0,0
17134,35,3,103214,13,16,2,5,3,2,1,0,0,60,0,1
17135,34,0,122612,0,13,0,2,0,1,1,7688,0,50,15,1
17136,50,0,226735,1,10,0,12,2,4,0,0,0,70,0,1
17137,43,2,151089,3,9,0,3,2,0,0,0,0,50,0,0
17138,21,0,244312,7,5,2,1,1,0,0,0,0,30,36,0
17139,33,0,209317,7,5,2,2,3,0,0,0,0,45,36,0
17140,48,0,99096,1,10,1,8,3,0,1,0,1590,38,0,0
17141,22,0,374116,3,9,2,11,1,0,1,0,0,36,0,0
17142,29,0,205249,10,14,0,4,2,1,0,0,0,40,8,0
17143,42,1,326083,6,11,0,5,2,0,0,0,0,40,0,0
17144,28,1,183523,3,9,0,1,2,0,0,0,0,50,30,0
17145,36,0,350783,3,9,2,5,3,0,1,0,0,38,0,0
17146,66,4,140849,3,9,4,2,3,0,1,0,0,25,0,0
17147,44,0,175943,0,13,0,5,0,0,1,0,0,20,0,0
17148,45,4,125933,1,10,1,8,5,4,1,0,0,40,0,0
17149,49,0,225124,3,9,1,2,1,4,1,0,0,40,0,0
17150,36,0,272090,0,13,1,5,5,0,1,0,0,45,36,0
17151,48,0,40666,2,7,0,6,2,0,0,0,0,60,0,0
17152,19,0,35245,3,9,2,10,1,0,0,0,0,40,0,0
17153,36,0,167482,0,13,0,8,2,0,0,0,0,40,0,1
17154,41,0,204662,10,14,0,4,2,0,0,0,0,45,0,1
17155,32,0,291147,1,10,0,3,2,0,0,0,0,50,0,0
17156,49,0,179869,3,9,0,1,2,0,0,0,0,40,0,1
17157,51,1,205100,3,9,0,4,0,0,1,0,0,40,0,0
17158,20,0,352139,1,10,1,2,1,0,1,0,0,29,0,0
17159,39,0,111268,0,13,2,8,1,0,1,0,0,40,0,0
17160,38,0,247111,3,9,0,0,2,0,0,0,0,40,0,1
17161,19,0,271446,1,10,2,2,1,0,1,0,0,25,0,0
17162,29,4,132412,0,13,2,6,1,0,0,0,0,40,0,0
17163,52,2,74712,3,9,0,3,2,1,0,0,0,40,0,1
17164,22,0,94662,6,11,2,1,3,0,0,0,0,44,0,0
17165,44,2,33126,1,10,0,4,2,0,0,0,0,80,0,0
17166,43,0,133584,3,9,1,1,3,0,0,0,0,40,0,0
17167,41,4,103759,1,10,0,10,2,0,0,3942,0,40,0,0
17168,63,8,64448,3,9,0,14,2,0,0,0,0,40,0,0
17169,40,0,374367,6,11,3,3,3,4,0,0,0,44,0,0
17170,40,0,179666,0,13,2,4,3,0,0,0,0,30,4,0
17171,18,0,99219,2,7,2,3,1,0,1,0,0,15,0,0
17172,57,2,180211,4,15,0,5,2,1,0,0,0,50,27,1
17173,54,4,219276,0,13,0,4,2,1,0,0,0,40,15,1
17174,44,0,150011,0,13,1,5,5,0,1,0,0,40,0,0
17175,20,0,231231,1,10,2,3,3,0,0,0,0,30,0,0
17176,40,0,182217,1,10,0,2,0,0,1,0,0,40,33,0
17177,29,0,277342,1,10,2,10,5,0,0,0,0,40,0,0
17178,22,0,140001,0,13,2,8,3,0,0,0,0,40,0,0
17179,44,0,99651,10,14,0,4,2,0,0,5178,0,40,0,1
17180,45,0,223319,1,10,1,3,1,0,0,0,0,45,0,0
17181,52,0,235307,0,13,0,5,2,0,0,0,0,40,0,1
17182,57,0,206343,3,9,3,7,3,0,0,2174,0,40,12,0
17183,51,4,156003,3,9,1,12,3,0,0,0,0,40,0,0
17184,23,0,529223,0,13,2,3,1,4,0,0,0,10,0,0
17185,22,0,202871,6,11,0,2,2,0,0,0,0,44,0,0
17186,37,0,58337,1,10,1,4,3,0,1,0,0,40,0,1
17187,58,3,298643,3,9,1,8,5,4,1,0,0,40,0,0
17188,61,0,191188,12,6,4,9,5,0,0,0,0,20,0,0
17189,30,0,96287,10,14,2,5,3,0,1,0,0,45,0,0
17190,23,0,104443,1,10,2,8,1,0,1,0,0,40,0,0
17191,30,0,323054,12,6,1,2,3,2,0,0,0,40,0,0
17192,18,0,95917,3,9,2,2,1,0,0,0,0,25,4,0
17193,34,0,238305,1,10,0,2,0,0,1,0,1628,12,41,0
17194,23,0,49296,3,9,2,6,4,4,0,0,0,40,0,0
17195,23,0,50953,1,10,2,11,1,0,1,0,0,10,0,0
17196,57,0,124507,0,13,0,3,2,0,0,0,0,55,0,1
17197,58,0,239523,3,9,0,4,2,0,0,0,0,45,0,1
17198,59,1,309124,3,9,0,10,2,0,0,0,0,40,0,1
17199,27,0,240172,0,13,5,8,3,0,0,0,0,40,0,0
17200,50,0,105010,0,13,0,9,2,0,0,0,0,45,0,1
17201,44,4,135056,10,14,1,5,5,0,1,0,0,16,41,0
17202,25,0,178478,0,13,2,0,1,0,1,0,0,40,0,0
17203,33,0,23871,3,9,1,2,5,0,1,0,0,30,0,0
17204,22,0,362309,1,10,2,2,1,0,0,0,0,35,0,0
17205,21,0,257781,1,10,2,1,1,0,0,0,1719,30,0,0
17206,44,0,175669,2,7,0,5,0,0,1,5178,0,36,0,1
17207,50,0,297906,1,10,0,3,2,1,0,0,0,50,0,1
17208,44,0,230684,3,9,0,10,2,0,0,0,0,45,0,0
17209,53,8,123011,3,9,0,14,2,0,0,0,0,40,0,1
17210,41,0,170866,0,13,0,4,2,0,0,0,0,50,0,1
17211,54,4,182543,1,10,4,8,5,0,1,0,0,40,20,0
17212,60,1,236470,8,4,0,9,2,0,0,0,0,40,0,0
17213,58,0,33725,10,14,1,5,3,0,0,0,0,20,0,0
17214,27,0,188941,1,10,0,0,2,0,0,3908,0,40,0,0
17215,43,0,206878,3,9,2,8,5,0,1,0,0,60,0,0
17216,33,4,173806,5,12,0,6,2,0,0,0,0,40,0,0
17217,24,0,190709,1,10,0,10,2,0,0,0,0,65,0,0
17218,41,0,149102,3,9,2,10,3,0,0,0,0,40,17,0
17219,21,0,25265,3,9,2,1,1,0,0,0,0,40,0,0
17220,39,0,100669,1,10,0,1,1,1,0,0,0,40,0,0
17221,27,2,114158,0,13,2,4,1,0,1,0,0,40,0,0
17222,50,0,228057,3,9,0,10,2,0,0,0,0,40,0,0
17223,20,0,54012,3,9,2,6,1,0,0,0,0,40,0,0
17224,46,3,219967,0,13,0,4,2,0,0,0,0,40,0,1
17225,49,0,239865,2,7,0,10,2,0,0,0,0,40,0,0
17226,35,5,119421,0,13,0,4,0,0,1,0,0,35,0,1
17227,56,1,220187,1,10,0,2,2,0,0,0,0,45,0,1
17228,41,4,33068,10,14,1,5,3,0,0,0,1974,40,0,0
17229,41,1,277783,1,10,1,1,3,0,0,0,2001,50,0,0
17230,42,0,175515,3,9,0,1,2,0,0,0,0,40,0,0
17231,58,4,271795,8,4,0,1,2,0,0,0,0,40,0,0
17232,43,0,70055,1,10,0,8,2,0,0,0,0,40,0,0
17233,25,0,352806,3,9,1,2,3,0,1,0,0,40,20,0
17234,57,0,266189,3,9,1,8,5,0,1,0,0,42,0,0
17235,49,0,102945,8,4,4,7,3,0,1,0,0,40,0,0
17236,23,0,173851,1,10,0,6,2,0,0,0,0,40,0,0
17237,59,0,144092,3,9,0,1,2,0,0,0,0,40,0,0
17238,50,0,198681,1,10,0,10,2,0,0,0,0,70,0,1
17239,33,0,351810,0,13,2,5,3,0,1,0,0,45,20,0
17240,52,0,180142,10,14,0,0,2,0,0,0,0,45,0,0
17241,37,2,175360,3,9,0,1,2,0,0,0,0,40,0,1
17242,30,2,224498,3,9,1,8,5,0,1,0,0,40,0,0
17243,39,2,154641,3,9,1,1,5,0,0,0,0,60,0,0
17244,54,4,152540,1,10,1,1,5,0,0,0,0,42,0,0
17245,52,0,217663,3,9,0,3,2,0,0,0,0,45,0,1
17246,22,4,138575,3,9,2,12,5,0,0,0,0,56,0,0
17247,19,8,32477,1,10,2,14,1,0,0,0,0,25,0,0
17248,65,0,101104,3,9,0,3,2,0,0,9386,0,10,0,1
17249,32,0,44677,0,13,2,8,3,0,0,0,0,40,0,0
17250,25,0,456618,8,4,2,7,5,0,0,0,0,40,36,0
17251,34,0,227282,1,10,2,1,3,0,0,0,0,40,0,0
17252,47,0,27624,6,11,2,2,3,0,1,0,0,55,0,0
17253,24,0,281403,3,9,2,9,1,0,0,0,0,98,0,0
17254,63,3,39181,13,16,1,4,3,0,1,0,2559,60,0,1
17255,48,0,377140,14,3,2,11,5,0,1,0,0,35,32,0
17256,26,0,299810,3,9,2,3,3,0,1,0,0,50,0,0
17257,28,0,181916,1,10,3,7,3,0,0,0,0,40,0,0
17258,23,0,237044,3,9,2,2,1,4,0,0,0,12,0,0
17259,57,2,123053,4,15,0,5,2,1,0,15024,0,50,7,1
17260,64,5,269512,0,13,1,0,3,0,0,0,0,40,0,0
17261,28,0,44767,0,13,2,4,1,0,0,0,0,50,0,1
17262,28,0,67218,8,4,0,3,4,0,0,0,0,40,0,0
17263,34,0,176992,1,10,0,7,2,0,0,0,0,40,0,0
17264,38,1,43712,2,7,0,4,2,0,0,0,1887,45,0,1
17265,44,0,379919,5,12,0,9,2,0,0,0,0,60,0,1
17266,34,0,104509,6,11,2,5,3,0,1,1639,0,20,0,0
17267,18,0,212370,3,9,0,1,2,0,0,0,0,25,0,0
17268,36,0,179666,9,8,0,1,2,3,0,0,0,40,0,0
17269,73,1,233882,3,9,0,9,2,1,0,0,2457,40,19,0
17270,24,0,197387,3,9,2,2,1,0,0,0,0,40,20,0
17271,29,4,220656,0,13,0,4,2,4,0,0,0,40,0,1
17272,33,0,181091,1,10,0,5,2,0,0,0,0,40,0,0
17273,57,3,135028,3,9,3,8,4,4,1,0,0,35,0,0
17274,41,0,185057,6,11,2,1,3,0,1,0,0,40,41,0
17275,55,0,106498,12,6,4,10,3,4,1,0,0,35,0,0
17276,21,0,203003,12,6,0,1,2,0,0,0,0,40,0,0
17277,36,1,223789,10,14,0,5,2,0,0,0,0,45,0,1
17278,26,0,184026,1,10,2,5,3,3,0,0,0,50,0,0
17279,32,8,335427,0,13,0,14,0,0,1,0,0,20,0,1
17280,40,0,65866,1,10,1,0,5,0,1,0,213,40,0,0
17281,32,0,372692,3,9,0,1,2,0,0,0,0,40,0,0
17282,21,0,45607,1,10,2,2,1,0,1,0,0,40,0,0
17283,59,5,303176,1,10,0,4,2,0,0,0,2179,40,0,0
17284,29,0,138190,3,9,2,3,5,4,1,0,1138,40,0,0
17285,29,1,212895,1,10,1,7,3,0,0,0,0,48,0,0
17286,59,2,31359,10,14,0,4,2,0,0,15024,0,80,0,1
17287,58,0,147989,3,9,0,10,2,0,0,0,0,40,0,1
17288,47,0,145290,3,9,0,7,2,0,0,0,0,45,0,0
17289,44,0,262684,3,9,1,8,3,0,1,0,1504,45,0,0
17290,31,0,132601,3,9,2,2,1,0,0,0,0,40,0,0
17291,42,1,30759,3,9,0,1,2,0,0,0,0,35,0,0
17292,19,0,319889,3,9,2,2,1,0,0,0,0,25,0,0
17293,66,0,29431,3,9,0,3,2,0,0,0,0,50,0,0
17294,41,0,111483,3,9,0,7,2,0,0,0,0,45,0,0
17295,22,0,184756,1,10,2,3,1,0,1,0,0,30,0,0
17296,31,0,651396,3,9,2,3,1,0,1,0,1594,30,0,0
17297,30,0,187560,0,13,2,3,3,0,0,0,0,40,0,0
17298,36,1,84848,3,9,3,2,3,0,1,0,0,16,0,0
17299,75,8,36243,13,16,2,14,3,0,0,0,0,40,0,0
17300,41,5,88913,5,12,1,5,5,1,1,0,0,36,0,0
17301,19,0,73190,1,10,2,6,1,0,0,0,0,20,0,0
17302,60,0,132529,3,9,0,2,2,0,0,0,0,40,0,0
17303,24,0,214542,2,7,2,10,1,0,0,0,0,40,0,0
17304,25,0,217006,2,7,0,7,2,0,0,0,0,40,0,0
17305,52,0,169785,1,10,2,4,3,0,1,0,0,50,0,0
17306,30,0,75573,0,13,2,4,3,0,1,0,0,45,5,0
17307,37,0,239171,3,9,0,1,2,0,0,0,0,40,0,1
17308,55,1,53566,13,16,1,4,3,0,1,0,0,30,0,0
17309,20,0,117109,1,10,2,8,4,4,1,0,0,24,0,0
17310,32,0,398019,8,4,2,11,3,0,1,0,0,15,20,0
17311,18,0,114008,3,9,2,2,1,0,0,0,0,35,0,0
17312,24,0,204653,1,10,2,1,1,0,0,0,0,40,0,0
17313,33,4,254935,1,10,0,12,2,0,0,0,0,45,0,0
17314,76,8,84755,1,10,4,14,5,0,1,0,0,40,0,0
17315,57,4,198145,10,14,0,12,2,0,0,0,0,14,0,1
17316,53,0,174020,10,14,1,5,5,0,1,0,1876,38,0,0
17317,19,0,451951,3,9,2,3,3,0,1,0,0,40,0,0
17318,50,4,172175,4,15,0,5,2,0,0,0,0,40,0,1
17319,27,0,209472,0,13,2,4,3,0,0,0,0,50,0,0
17320,40,0,336707,6,11,3,1,3,0,1,0,0,60,0,0
17321,26,8,431861,12,6,3,14,3,0,0,0,0,40,0,0
17322,47,2,156728,3,9,0,3,2,0,0,0,0,55,0,0
17323,39,3,290321,6,11,0,5,2,0,0,0,0,50,0,0
17324,49,5,206577,1,10,1,8,1,0,0,0,0,40,0,0
17325,28,1,149324,1,10,0,5,2,0,0,0,0,7,0,0
17326,33,8,49593,1,10,0,14,0,4,1,0,0,30,0,0
17327,50,0,98975,0,13,0,4,2,0,0,15024,0,40,0,1
17328,28,0,181659,2,7,2,10,1,0,0,0,0,50,0,0
17329,30,0,174789,3,9,0,3,2,0,0,0,0,40,0,0
17330,47,0,102308,10,14,0,4,2,0,0,99999,0,50,0,1
17331,39,0,184801,0,13,0,5,2,0,0,0,0,40,0,1
17332,37,0,176014,3,9,0,3,2,0,0,0,0,50,0,0
17333,50,0,256861,3,9,0,3,2,0,0,0,0,80,0,0
17334,37,0,239397,12,6,0,7,2,0,0,0,0,40,20,0
17335,26,0,233777,3,9,0,7,2,0,0,0,0,40,0,1
17336,55,0,236520,6,11,0,1,2,0,0,0,0,40,0,1
17337,46,0,70754,0,13,0,5,2,0,0,0,0,40,0,1
17338,32,0,245378,3,9,0,3,2,0,0,0,0,60,0,0
17339,26,0,176729,0,13,2,1,3,0,0,0,0,45,0,1
17340,32,0,154120,3,9,0,10,2,0,0,7298,0,40,0,1
17341,43,0,88913,1,10,2,6,1,1,1,1055,0,40,0,0
